s_no,key,num_equality_compares,cumulative_avg
3936,presence,2,2.07
3937,chocolate,4,2.07
3938,instrument,2,2.07
3939,function,2,2.07
3940,presented,2,2.07
3941,favoured,2,2.07
3942,chocolate,4,2.07
3943,impossible,2,2.07
3944,monseigneur,2,2.07
3945,dispense,0,2.07
3946,attendants,4,2.07
3947,chocolate,4,2.07
3948,admiring,2,2.07
3949,escutcheon,0,2.07
3950,chocolate,4,2.07
3951,monseigneur,2,2.07
3952,charmingly,0,2.07
3953,represented,2,2.07
3954,monseigneur,2,2.07
3955,fascinating,2,2.07
3956,impressible,2,2.07
3957,monseigneur,2,2.07
3958,influence,2,2.07
3959,tiresome,12,2.08
3960,articles,2,2.08
3961,circumstance,2,2.08
3962,countries,2,2.08
3963,similarly,4,2.08
3964,favouredalways,0,2.08
3965,regretted,2,2.08
3966,monseigneur,2,2.08
3967,business,2,2.08
3968,everything,2,2.08
3969,particular,4,2.08
3970,business,2,2.08
3971,monseigneur,2,2.08
3972,pleasures,0,2.08
3973,particular,4,2.08
3974,monseigneur,2,2.08
3975,original,2,2.08
3976,monseigneur,2,2.08
3977,monseigneur,2,2.08
3978,embarrassments,0,2.07
3979,perforce,0,2.07
3980,farmergeneral,4,2.07
3981,finances,0,2.07
3982,monseigneur,2,2.07
3983,anything,2,2.07
3984,consequently,2,2.07
3985,somebody,2,2.07
3986,finances,2,2.07
3987,farmergenerals,0,2.07
3988,monseigneur,2,2.07
3989,generations,0,2.07
3990,monseigneur,2,2.07
3991,impending,0,2.07
3992,cheapest,0,2.07
3993,bestowed,2,2.07
3994,farmergeneral,6,2.07
3995,farmergeneral,6,2.07
3996,carrying,0,2.07
3997,appropriate,0,2.07
3998,prostrated,0,2.07
3999,mankindalways,0,2.07
4000,excepting,0,2.07
4001,superior,0,2.07
4002,monseigneur,2,2.07
4003,included,2,2.07
4004,loftiest,0,2.07
4005,contempt,2,2.07
4006,sumptuous,0,2.07
4007,farmergeneral,6,2.07
4008,twentyfour,4,2.07
4009,domestics,2,2.07
4010,bodywomen,4,2.07
4011,pretended,2,2.07
4012,farmergeneralhowsoever,0,2.07
4013,matrimonial,2,2.07
4014,relations,2,2.07
4015,conduced,0,2.07
4016,moralitywas,0,2.07
4017,greatest,4,2.07
4018,personages,0,2.07
4019,attended,0,2.07
4020,monseigneur,2,2.07
4021,beautiful,2,2.07
4022,decoration,2,2.07
4023,business,2,2.07
4024,considered,2,2.07
4025,reference,2,2.07
4026,scarecrows,2,2.07
4027,nightcaps,4,2.07
4028,elsewhere,0,2.07
4029,watching,2,2.07
4030,equidistant,0,2.07
4031,extremes,0,2.07
4032,exceedingly,2,2.07
4033,uncomfortable,2,2.07
4034,businessif,0,2.07
4035,anybodys,2,2.07
4036,business,2,2.07
4037,monseigneur,2,2.07
4038,military,6,2.07
4039,officers,0,2.07
4040,destitute,0,2.07
4041,military,6,2.07
4042,knowledge,2,2.07
4043,officers,2,2.07
4044,officers,2,2.07
4045,ecclesiastics,4,2.07
4046,callings,2,2.07
4047,horribly,4,2.07
4048,pretending,0,2.07
4049,remotely,0,2.07
4050,monseigneur,2,2.07
4051,therefore,2,2.07
4052,employments,0,2.07
4053,anything,2,2.07
4054,immediately,2,2.07
4055,connected,2,2.07
4056,monseigneur,2,2.07
4057,unconnected,0,2.07
4058,anything,2,2.07
4059,travelling,2,2.07
4060,straight,4,2.07
4061,abundant,2,2.07
4062,fortunes,2,2.07
4063,remedies,0,2.07
4064,imaginary,2,2.07
4065,disorders,0,2.07
4066,patients,2,2.07
4067,antechambers,4,2.07
4068,monseigneur,2,2.07
4069,projectors,8,2.07
4070,discovered,2,2.07
4071,distracting,0,2.07
4072,reception,2,2.07
4073,monseigneur,2,2.07
4074,unbelieving,0,2.07
4075,philosophers,0,2.07
4076,remodelling,0,2.07
4077,cardtowers,0,2.07
4078,unbelieving,2,2.07
4079,chemists,0,2.07
4080,transmutation,0,2.07
4081,wonderful,2,2.07
4082,gathering,0,2.06
4083,accumulated,4,2.07
4084,monseigneur,2,2.07
4085,exquisite,0,2.06
4086,gentlemen,2,2.06
4087,breeding,2,2.06
4088,remarkable,2,2.06
4089,indifference,2,2.06
4090,interest,2,2.06
4091,exemplary,4,2.07
4092,exhaustion,0,2.06
4093,monseigneur,2,2.06
4094,notabilities,0,2.06
4095,assembled,0,2.06
4096,devotees,0,2.06
4097,monseigneurforming,6,2.06
4098,companywould,2,2.06
4099,discover,0,2.06
4100,solitary,2,2.06
4101,appearance,2,2.06
4102,bringing,2,2.06
4103,troublesome,2,2.06
4104,creature,2,2.06
4105,realisation,0,2.06
4106,unfashionable,0,2.06
4107,charming,2,2.06
4108,grandmammas,0,2.06
4109,unreality,0,2.06
4110,disfigured,0,2.06
4111,creature,2,2.06
4112,attendance,0,2.06
4113,monseigneur,2,2.06
4114,outermost,0,2.06
4115,exceptional,0,2.06
4116,misgiving,4,2.06
4117,promising,0,2.06
4118,halfdozen,0,2.06
4119,fantastic,2,2.06
4120,convulsionists,2,2.06
4121,considering,0,2.06
4122,themselves,2,2.06
4123,cataleptic,0,2.06
4124,spotthereby,0,2.06
4125,intelligible,2,2.06
4126,fingerpost,0,2.06
4127,monseigneurs,2,2.06
4128,guidance,2,2.06
4129,dervishes,8,2.06
4130,truthwhich,0,2.06
4131,demonstrationbut,0,2.06
4132,circumference,2,2.06
4133,circumference,4,2.06
4134,accordingly,2,2.06
4135,discoursing,2,2.06
4136,manifest,2,2.06
4137,monseigneur,2,2.06
4138,perfectly,4,2.06
4139,judgment,0,2.06
4140,ascertained,0,2.06
4141,everybody,2,2.06
4142,eternally,0,2.06
4143,frizzling,0,2.06
4144,powdering,0,2.06
4145,sticking,2,2.06
4146,delicate,2,2.06
4147,complexions,2,2.06
4148,artificially,0,2.05
4149,preserved,2,2.05
4150,delicate,2,2.05
4151,anything,2,2.05
4152,exquisite,2,2.05
4153,gentlemen,2,2.05
4154,breeding,4,2.06
4155,trinkets,0,2.05
4156,languidly,2,2.05
4157,precious,2,2.05
4158,devouring,0,2.05
4159,unfailing,0,2.05
4160,talisman,4,2.05
4161,everybody,2,2.05
4162,tuileries,2,2.05
4163,monseigneur,2,2.05
4164,chambers,2,2.05
4165,tribunals,0,2.05
4166,scarecrows,2,2.05
4167,descended,2,2.05
4168,executioner,0,2.05
4169,pursuance,0,2.05
4170,required,2,2.05
4171,officiate,0,2.05
4172,frizzled,2,2.05
4173,powdered,0,2.05
4174,goldlaced,0,2.05
4175,stockings,2,2.05
4176,wheelthe,0,2.05
4177,raritymonsieur,2,2.05
4178,episcopal,0,2.05
4179,professors,0,2.05
4180,provinces,2,2.05
4181,monsieur,2,2.05
4182,presided,2,2.05
4183,monseigneurs,2,2.05
4184,reception,2,2.05
4185,seventeen,2,2.05
4186,eightieth,8,2.05
4187,possibly,4,2.05
4188,frizzled,4,2.05
4189,powdered,2,2.05
4190,goldlaced,2,2.05
4191,whitesilk,0,2.05
4192,stockinged,0,2.05
4193,monseigneur,2,2.05
4194,chocolate,4,2.05
4195,holiests,2,2.05
4196,submission,2,2.05
4197,cringing,0,2.05
4198,servility,2,2.05
4199,humiliation,0,2.05
4200,heavenwhich,0,2.05
4201,worshippers,4,2.05
4202,monseigneur,2,2.05
4203,troubled,2,2.05
4204,bestowing,6,2.05
4205,monseigneur,2,2.05
4206,circumference,4,2.05
4207,monseigneur,2,2.05
4208,sanctuary,2,2.05
4209,chocolate,4,2.05
4210,precious,2,2.05
4211,downstairs,2,2.05
4212,snuffbox,2,2.05
4213,stopping,2,2.05
4214,direction,2,2.05
4215,sanctuary,2,2.05
4216,downstairs,2,2.05
4217,handsomely,0,2.05
4218,transparent,2,2.05
4219,paleness,6,2.05
4220,expression,2,2.05
4221,beautifully,0,2.05
4222,otherwise,2,2.05
4223,slightly,2,2.05
4224,compressions,0,2.05
4225,persisted,2,2.05
4226,changing,2,2.05
4227,sometimes,2,2.05
4228,occasionally,2,2.05
4229,contracted,2,2.05
4230,something,2,2.05
4231,pulsation,0,2.05
4232,treachery,0,2.05
4233,countenance,2,2.05
4234,examined,2,2.05
4235,attention,2,2.05
4236,capacity,2,2.05
4237,horizontal,2,2.05
4238,handsome,2,2.05
4239,remarkable,2,2.05
4240,downstairs,2,2.05
4241,courtyard,2,2.05
4242,carriage,2,2.05
4243,reception,2,2.05
4244,monseigneur,2,2.05
4245,appeared,2,2.05
4246,circumstances,2,2.05
4247,agreeable,2,2.05
4248,dispersed,2,2.05
4249,escaping,0,2.05
4250,charging,0,2.05
4251,recklessness,0,2.05
4252,complaint,0,2.05
4253,sometimes,2,2.05
4254,footways,2,2.05
4255,patrician,0,2.05
4256,endangered,0,2.05
4257,barbarous,2,2.05
4258,wretches,0,2.05
4259,difficulties,0,2.05
4260,abandonment,0,2.05
4261,consideration,2,2.05
4262,understood,2,2.05
4263,carriage,2,2.05
4264,screaming,0,2.05
4265,clutching,0,2.05
4266,clutching,2,2.05
4267,children,2,2.04
4268,swooping,0,2.04
4269,fountain,0,2.04
4270,sickening,4,2.04
4271,inconvenience,2,2.04
4272,carriage,2,2.04
4273,probably,2,2.04
4274,carriages,2,2.04
4275,frightened,2,2.04
4276,monsieur,2,2.04
4277,nightcap,2,2.04
4278,basement,0,2.04
4279,fountain,2,2.04
4280,monsieur,2,2.04
4281,submissive,4,2.04
4282,abominable,2,2.04
4283,monsieur,2,2.04
4284,marquisit,0,2.04
4285,fountain,2,2.04
4286,suddenly,2,2.04
4287,carriage,2,2.04
4288,monsieur,2,2.04
4289,swordhilt,2,2.04
4290,shrieked,0,2.04
4291,desperation,2,2.04
4292,extending,2,2.04
4293,monsieur,2,2.04
4294,revealed,2,2.04
4295,watchfulness,0,2.04
4296,eagerness,2,2.04
4297,menacing,0,2.04
4298,anything,2,2.04
4299,remained,4,2.04
4300,submissive,4,2.04
4301,submission,2,2.04
4302,monsieur,2,2.04
4303,extraordinary,2,2.04
4304,yourselves,6,2.04
4305,children,2,2.04
4306,unearthly,0,2.04
4307,arrested,2,2.04
4308,miserable,2,2.04
4309,creature,2,2.04
4310,shoulder,2,2.04
4311,pointing,2,2.04
4312,fountain,2,2.04
4313,stooping,2,2.04
4314,motionless,2,2.04
4315,plaything,4,2.04
4316,philosopher,0,2.04
4317,monsieur,2,2.04
4318,philosopher,2,2.04
4319,throwing,2,2.04
4320,deigning,0,2.04
4321,assemblage,0,2.04
4322,monsieur,2,2.04
4323,gentleman,2,2.04
4324,accidentally,2,2.04
4325,suddenly,2,2.04
4326,disturbed,2,2.04
4327,carriage,2,2.04
4328,monsieur,2,2.04
4329,wretched,2,2.04
4330,grovelling,0,2.04
4331,pavement,2,2.04
4332,knitting,2,2.04
4333,smoothly,0,2.04
4334,unchanged,0,2.04
4335,willingly,2,2.04
4336,exterminate,2,2.04
4337,carriage,2,2.04
4338,sufficiently,2,2.04
4339,condition,2,2.04
4340,experience,0,2.04
4341,knitting,2,2.04
4342,steadily,2,2.04
4343,contemptuous,4,2.04
4344,carriages,4,2.04
4345,whirling,2,2.04
4346,succession,12,2.04
4347,minister,2,2.04
4348,stateprojector,4,2.04
4349,farmergeneral,6,2.05
4350,ecclesiastic,0,2.04
4351,continuous,0,2.04
4352,whirling,2,2.04
4353,remained,4,2.04
4354,soldiers,2,2.04
4355,spectacle,2,2.04
4356,fountain,2,2.04
4357,watching,2,2.04
4358,ballwhen,0,2.04
4359,conspicuous,2,2.04
4360,knitting,2,2.04
4361,steadfastness,4,2.04
4362,fountain,2,2.04
4363,according,2,2.04
4364,sleeping,2,2.04
4365,together,2,2.04
4366,monseigneur,2,2.04
4367,beautiful,2,2.04
4368,landscape,0,2.04
4369,abundant,2,2.04
4370,vegetable,2,2.04
4371,substitutes,0,2.04
4372,inanimate,2,2.04
4373,cultivated,0,2.04
4374,prevalent,2,2.04
4375,tendency,2,2.04
4376,appearance,2,2.04
4377,vegetating,4,2.04
4378,unwillinglya,0,2.04
4379,dejected,2,2.04
4380,disposition,2,2.04
4381,monsieur,2,2.04
4382,travelling,2,2.04
4383,carriage,2,2.04
4384,conducted,4,2.04
4385,posthorses,2,2.04
4386,postilions,6,2.04
4387,countenance,2,2.04
4388,monsieur,2,2.04
4389,impeachment,0,2.04
4390,breeding,4,2.04
4391,occasioned,6,2.05
4392,external,2,2.05
4393,circumstance,2,2.05
4394,controlthe,0,2.04
4395,brilliantly,4,2.05
4396,travelling,2,2.05
4397,carriage,2,2.05
4398,occupant,2,2.05
4399,monsieur,2,2.05
4400,glancing,2,2.04
4401,directly,2,2.04
4402,adjusted,0,2.04
4403,carriage,2,2.04
4404,cinderous,0,2.04
4405,departed,2,2.04
4406,together,2,2.04
4407,remained,4,2.04
4408,windmill,2,2.04
4409,fortress,0,2.04
4410,darkening,0,2.04
4411,stableyard,0,2.04
4412,posthorses,2,2.04
4413,fountain,2,2.04
4414,appointments,0,2.04
4415,shredding,0,2.04
4416,fountain,2,2.04
4417,yieldings,2,2.04
4418,expressive,2,2.04
4419,according,2,2.04
4420,inscription,4,2.04
4421,unswallowed,0,2.04
4422,children,2,2.04
4423,prospectlife,2,2.04
4424,captivity,2,2.04
4425,dominant,0,2.04
4426,heralded,2,2.04
4427,cracking,0,2.04
4428,postilions,8,2.04
4429,snakelike,0,2.04
4430,attended,2,2.04
4431,monsieur,2,2.04
4432,travelling,2,2.04
4433,carriage,2,2.04
4434,postinghouse,2,2.04
4435,fountain,2,2.04
4436,peasants,0,2.04
4437,suspended,2,2.04
4438,operations,0,2.04
4439,miseryworn,2,2.04
4440,meagreness,0,2.04
4441,frenchmen,4,2.04
4442,superstition,0,2.04
4443,monsieur,2,2.04
4444,submissive,4,2.04
4445,monseigneur,2,2.04
4446,courtonly,0,2.04
4447,difference,2,2.04
4448,propitiatewhen,0,2.04
4449,grizzled,6,2.04
4450,fountain,2,2.04
4451,monseigneur,2,2.04
4452,monseigneur,2,2.04
4453,monseigneur,2,2.04
4454,tattered,0,2.04
4455,carriage,2,2.04
4456,carriage,2,2.04
4457,monseigneur,2,2.04
4458,demanded,2,2.04
4459,traveller,2,2.04
4460,monseigneur,2,2.04
4461,clemency,0,2.04
4462,monseigneur,2,2.04
4463,swinging,0,2.04
4464,suffocated,2,2.04
4465,gracious,2,2.04
4466,permission,6,2.04
4467,monseigneur,2,2.04
4468,overlike,0,2.04
4469,sideways,0,2.04
4470,carriage,2,2.04
4471,recovered,2,2.04
4472,monseigneur,2,2.04
4473,produced,6,2.04
4474,sensation,2,2.04
4475,comparing,0,2.04
4476,monsieur,2,2.04
4477,conscience,2,2.04
4478,felicitously,2,2.04
4479,sensible,4,2.04
4480,accompanying,0,2.04
4481,carriage,2,2.04
4482,monsieur,2,2.04
4483,monsieur,2,2.04
4484,postmaster,0,2.04
4485,functionary,0,2.04
4486,obsequiousness,4,2.04
4487,examination,0,2.04
4488,examined,2,2.04
4489,official,0,2.04
4490,monsieur,2,2.04
4491,stranger,2,2.04
4492,business,2,2.04
4493,monseigneur,2,2.04
4494,flattered,4,2.04
4495,fellowwhere,0,2.04
4496,accursed,2,2.04
4497,accursed,2,2.04
4498,carriage,2,2.04
4499,halfdozen,2,2.04
4500,particular,4,2.04
4501,pointing,2,2.04
4502,halfdozen,2,2.04
4503,particular,4,2.04
4504,promptly,0,2.04
4505,presented,2,2.04
4506,breathless,2,2.04
4507,monsieur,2,2.04
4508,monseigneur,2,2.04
4509,precipitated,4,2.04
4510,hillside,0,2.04
4511,halfdozen,2,2.04
4512,suddenly,2,2.04
4513,fortunate,4,2.04
4514,carriage,2,2.04
4515,steepness,0,2.04
4516,gradually,2,2.04
4517,subsided,2,2.04
4518,swinging,2,2.04
4519,lumbering,2,2.04
4520,postilions,8,2.04
4521,thousand,2,2.04
4522,gossamer,0,2.04
4523,circling,0,2.04
4524,trotting,0,2.04
4525,distance,2,2.04
4526,steepest,0,2.04
4527,burialground,0,2.04
4528,inexperienced,0,2.04
4529,maybefor,0,2.04
4530,dreadfully,0,2.04
4531,distressful,0,2.04
4532,distress,2,2.04
4533,kneeling,2,2.04
4534,carriage,2,2.04
4535,presented,2,2.04
4536,carriagedoor,0,2.04
4537,monseigneur,2,2.04
4538,monseigneur,2,2.04
4539,petition,0,2.03
4540,exclamation,0,2.03
4541,impatience,0,2.03
4542,unchangeable,0,2.03
4543,monseigneur,2,2.03
4544,petitions,2,2.03
4545,monseigneur,2,2.03
4546,forester,0,2.03
4547,forester,2,2.03
4548,something,2,2.03
4549,monseigneur,2,2.03
4550,monseigneur,2,2.03
4551,monseigneur,2,2.03
4552,passionate,0,2.03
4553,together,2,2.03
4554,carriagedoor,2,2.03
4555,tenderly,2,2.03
4556,caressingly,0,2.03
4557,expected,4,2.03
4558,appealing,2,2.03
4559,monseigneur,2,2.03
4560,monseigneur,2,2.03
4561,petition,2,2.03
4562,monseigneur,2,2.03
4563,petition,2,2.03
4564,husbands,0,2.03
4565,otherwise,2,2.03
4566,forgotten,2,2.03
4567,monseigneur,2,2.03
4568,increase,0,2.03
4569,monseigneur,2,2.03
4570,monseigneur,2,2.03
4571,carriage,2,2.03
4572,postilions,8,2.03
4573,quickened,2,2.03
4574,monseigneur,2,2.03
4575,escorted,2,2.03
4576,diminishing,0,2.03
4577,distance,2,2.03
4578,remained,4,2.03
4579,impartially,2,2.03
4580,toilworn,0,2.03
4581,fountain,2,2.03
4582,enlarged,4,2.03
4583,twinkled,0,2.03
4584,casements,2,2.03
4585,casements,4,2.03
4586,darkened,2,2.03
4587,extinguished,8,2.03
4588,highroofed,0,2.03
4589,overhanging,0,2.03
4590,monsieur,2,2.03
4591,exchanged,2,2.03
4592,flambeau,0,2.03
4593,carriage,2,2.03
4594,monsieur,2,2.03
4595,monseigneur,2,2.03
4596,building,2,2.03
4597,monsieur,2,2.03
4598,courtyard,2,2.03
4599,staircase,2,2.03
4600,principal,2,2.03
4601,business,2,2.03
4602,altogether,2,2.03
4603,balustrades,4,2.03
4604,directions,2,2.03
4605,surveyed,6,2.03
4606,finished,2,2.03
4607,centuries,0,2.03
4608,monsieur,2,2.03
4609,flambeau,2,2.03
4610,preceded,0,2.03
4611,carriage,2,2.03
4612,sufficiently,2,2.03
4613,disturbing,2,2.03
4614,darkness,2,2.03
4615,remonstrance,0,2.03
4616,building,2,2.03
4617,flambeau,2,2.03
4618,flambeau,2,2.03
4619,nightair,2,2.03
4620,fountain,2,2.03
4621,together,2,2.03
4622,monsieur,2,2.03
4623,boarspears,4,2.03
4624,ridingrods,0,2.03
4625,ridingwhips,0,2.03
4626,benefactor,2,2.03
4627,avoiding,0,2.03
4628,monsieur,2,2.03
4629,flambeaubearer,6,2.03
4630,staircase,2,2.03
4631,corridor,2,2.03
4632,admitted,2,2.03
4633,apartment,2,2.03
4634,bedchamber,2,2.03
4635,uncarpeted,0,2.03
4636,luxuries,2,2.03
4637,befitting,2,2.03
4638,luxurious,0,2.03
4639,fourteenth,4,2.03
4640,louiswas,2,2.03
4641,conspicuous,2,2.03
4642,furniture,4,2.03
4643,diversified,2,2.03
4644,illustrations,2,2.03
4645,suppertable,0,2.03
4646,chateaus,0,2.03
4647,extinguishertopped,2,2.03
4648,jalousieblinds,0,2.03
4649,horizontal,4,2.03
4650,alternating,0,2.03
4651,glancing,2,2.03
4652,preparation,2,2.03
4653,expected,4,2.03
4654,monseigneur,2,2.03
4655,probable,2,2.03
4656,nevertheless,2,2.03
4657,monseigneur,2,2.03
4658,sumptuous,2,2.03
4659,opposite,2,2.03
4660,bordeaux,0,2.03
4661,attention,2,2.03
4662,horizontal,4,2.03
4663,monseigneur,2,2.03
4664,monseigneur,2,2.03
4665,darkness,2,2.03
4666,instructions,0,2.03
4667,imperturbable,0,2.03
4668,monseigneur,2,2.03
4669,monseigneur,2,2.03
4670,afternoon,2,2.03
4671,diminished,2,2.03
4672,distance,2,2.03
4673,monseigneur,2,2.03
4674,monseigneur,2,2.03
4675,postinghouses,0,2.03
4676,monseigneur,2,2.03
4677,monseigneur,2,2.03
4678,received,2,2.03
4679,yesterday,4,2.03
4680,monseigneur,2,2.03
4681,yesterday,4,2.03
4682,contrary,0,2.03
4683,intending,0,2.03
4684,detained,0,2.03
4685,answervarious,0,2.03
4686,business,2,2.03
4687,polished,4,2.03
4688,together,2,2.03
4689,conversation,2,2.03
4690,anticipate,2,2.03
4691,pursuing,0,2.03
4692,unexpected,0,2.03
4693,sustained,2,2.03
4694,necessary,2,2.03
4695,returned,2,2.03
4696,deepened,2,2.03
4697,lengthening,2,2.03
4698,straight,4,2.03
4699,graceful,0,2.03
4700,breeding,4,2.03
4701,reassuring,0,2.03
4702,anything,2,2.03
4703,expressly,2,2.03
4704,suspicious,0,2.03
4705,appearance,2,2.03
4706,suspicious,2,2.03
4707,circumstances,2,2.03
4708,surrounded,2,2.03
4709,pleasantly,2,2.03
4710,glancing,2,2.03
4711,distrust,2,2.03
4712,diplomacy,6,2.03
4713,pulsation,2,2.03
4714,marquisevery,0,2.03
4715,lingered,0,2.03
4716,instrument,2,2.03
4717,understand,2,2.03
4718,returned,2,2.03
4719,disgrace,4,2.03
4720,overshadowed,0,2.03
4721,fortress,2,2.03
4722,indefinitely,0,2.03
4723,possible,2,2.03
4724,calmness,2,2.03
4725,incommode,0,2.03
4726,perceive,2,2.03
4727,reception,2,2.03
4728,yesterday,4,2.03
4729,observed,2,2.03
4730,returned,2,2.03
4731,politeness,0,2.03
4732,opportunity,2,2.03
4733,consideration,2,2.03
4734,surrounded,2,2.03
4735,advantages,2,2.03
4736,solitude,2,2.03
4737,influence,2,2.03
4738,advantage,2,2.03
4739,influence,2,2.03
4740,yourself,4,2.03
4741,question,2,2.03
4742,disadvantage,12,2.03
4743,instruments,0,2.03
4744,correction,0,2.03
4745,families,2,2.03
4746,incommode,2,2.03
4747,obtained,2,2.03
4748,interest,2,2.03
4749,importunity,2,2.03
4750,comparatively,0,2.03
4751,ancestors,2,2.03
4752,surrounding,0,2.03
4753,knowledge,2,2.03
4754,poniarded,0,2.03
4755,professing,0,2.03
4756,insolent,2,2.03
4757,delicacy,6,2.03
4758,respecting,2,2.03
4759,daughterhis,2,2.03
4760,daughter,2,2.03
4761,privileges,6,2.03
4762,philosophy,0,2.03
4763,assertion,0,2.03
4764,inconvenience,2,2.03
4765,elegantly,0,2.03
4766,despondent,0,2.03
4767,becomingly,0,2.03
4768,containing,0,2.03
4769,regeneration,0,2.03
4770,asserted,2,2.03
4771,gloomily,2,2.03
4772,detested,2,2.03
4773,detestation,2,2.03
4774,involuntary,4,2.03
4775,deference,2,2.03
4776,deference,2,2.03
4777,compliment,6,2.03
4778,grandeur,0,2.03
4779,sustained,2,2.03
4780,grandeur,2,2.03
4781,thoughtfully,2,2.03
4782,dejectedly,0,2.03
4783,sideways,2,2.03
4784,stronger,2,2.03
4785,concentration,0,2.03
4786,keenness,6,2.03
4787,closeness,0,2.03
4788,comportable,0,2.03
4789,assumption,0,2.03
4790,indifference,2,2.03
4791,repression,0,2.02
4792,philosophy,2,2.02
4793,deference,2,2.02
4794,observed,2,2.02
4795,obedient,0,2.02
4796,supposed,2,2.02
4797,firecharred,0,2.02
4798,plunderwrecked,2,2.02
4799,shutting,2,2.02
4800,thousand,2,2.02
4801,meanwhile,2,2.02
4802,preserve,4,2.02
4803,fatigued,2,2.02
4804,terminate,0,2.02
4805,conference,2,2.02
4806,repeated,2,2.02
4807,inquiring,4,2.02
4808,delicately,2,2.02
4809,pointing,2,2.02
4810,honourable,2,2.02
4811,different,2,2.02
4812,injuring,0,2.02
4813,creature,2,2.02
4814,pleasure,2,2.02
4815,whatever,2,2.02
4816,separate,2,2.02
4817,twinbrother,0,2.02
4818,inheritor,2,2.02
4819,successor,0,2.02
4820,answered,2,2.02
4821,frightful,2,2.02
4822,responsible,2,2.02
4823,powerless,0,2.02
4824,implored,2,2.02
4825,tortured,0,2.02
4826,assistance,2,2.02
4827,touching,2,2.02
4828,forefingerthey,0,2.02
4829,standing,2,2.02
4830,hearthyou,0,2.02
4831,straight,4,2.02
4832,whiteness,2,2.02
4833,craftily,4,2.02
4834,compressed,2,2.02
4835,snuffbox,4,2.02
4836,delicate,2,2.02
4837,perpetuating,2,2.02
4838,culminating,0,2.02
4839,rational,2,2.02
4840,creature,2,2.02
4841,monsieur,2,2.02
4842,property,2,2.02
4843,renounce,0,2.02
4844,renounce,2,2.02
4845,property,2,2.02
4846,scarcely,2,2.02
4847,mentioning,0,2.02
4848,intention,2,2.02
4849,tomorrow,2,2.02
4850,probable,2,2.02
4851,supposition,0,2.02
4852,otherwise,2,2.02
4853,elsewhere,2,2.02
4854,relinquish,2,2.02
4855,wilderness,2,2.02
4856,glancing,2,2.02
4857,luxurious,2,2.02
4858,integrity,4,2.02
4859,daylight,2,2.02
4860,crumbling,0,2.02
4861,mismanagement,2,2.02
4862,extortion,4,2.02
4863,mortgage,4,2.02
4864,oppression,0,2.02
4865,nakedness,0,2.02
4866,suffering,2,2.02
4867,wellsatisfied,2,2.02
4868,qualified,0,2.02
4869,possible,2,2.02
4870,miserable,2,2.02
4871,endurance,0,2.02
4872,generation,0,2.02
4873,curiosity,6,2.02
4874,philosophy,2,2.02
4875,graciously,0,2.02
4876,countrymen,4,2.02
4877,nobility,0,2.02
4878,adjoining,4,2.02
4879,bedchamber,2,2.02
4880,brightly,0,2.02
4881,communication,2,2.02
4882,listened,2,2.02
4883,retreating,2,2.02
4884,attractive,2,2.02
4885,indifferently,0,2.02
4886,prospered,0,2.02
4887,observed,2,2.02
4888,prospering,0,2.02
4889,sensible,4,2.02
4890,indebted,0,2.02
4891,boastful,2,2.02
4892,compatriot,2,2.02
4893,daughter,2,2.02
4894,fatigued,2,2.02
4895,conveyed,2,2.02
4896,forcibly,0,2.02
